class,x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21
HELLO,0.7974376678466797,0.9283543825149536,7.050244335005118e-07,0.0,0.6731410622596741,0.9011398553848267,-0.04817919805645943,0.0,0.5798223614692688,0.7943183183670044,-0.06872937828302383,0.0,0.5374438166618347,0.6784963607788086,-0.08526043593883514,0.0,0.5063625574111938,0.5741665959358215,-0.09898148477077484,0.0,0.6391611695289612,0.5493008494377136,-0.019268140196800232,0.0,0.628810703754425,0.393524169921875,-0.0480942539870739,0.0,0.6297392845153809,0.29813894629478455,-0.07676323503255844,0.0,0.6351268291473389,0.21258875727653503,-0.0985545665025711,0.0,0.7104901075363159,0.5197352170944214,-0.021411186084151268,0.0,0.6954051852226257,0.34618139266967773,-0.039480987936258316,0.0,0.6916579008102417,0.24136677384376526,-0.05984343960881233,0.0,0.6894400715827942,0.15296176075935364,-0.07744784653186798,0.0,0.7761165499687195,0.526055097579956,-0.032735880464315414,0.0,0.7618858814239502,0.36789652705192566,-0.05156654119491577,0.0,0.7509246468544006,0.27219048142433167,-0.06314682215452194,0.0,0.7405855059623718,0.18589860200881958,-0.07457887381315231,0.0,0.8465309143066406,0.5607677102088928,-0.050557948648929596,0.0,0.8352077603340149,0.4386724531650543,-0.07028859853744507,0.0,0.8264658451080322,0.3594234585762024,-0.07694502174854279,0.0,0.8164471387863159,0.28303831815719604,-0.08240906149148941,0.0
HELLO,0.8005833625793457,0.9281553030014038,6.90688523263816e-07,0.0,0.6746545433998108,0.9005927443504333,-0.04601307585835457,0.0,0.5795830488204956,0.7936519384384155,-0.06437607109546661,0.0,0.5359631776809692,0.6781371831893921,-0.07916975021362305,0.0,0.5027729868888855,0.5758386254310608,-0.09100579470396042,0.0,0.6372778415679932,0.5492885708808899,-0.015262193977832794,0.0,0.6266779899597168,0.3928353786468506,-0.04203849658370018,0.0,0.6277682781219482,0.29843053221702576,-0.0691886767745018,0.0,0.6328113675117493,0.21443727612495422,-0.08994534611701965,0.0,0.7084604501724243,0.5191094875335693,-0.01781061291694641,0.0,0.6936931610107422,0.34609338641166687,-0.034266360104084015,0.0,0.6899383664131165,0.24206587672233582,-0.05333321914076805,0.0,0.6877682209014893,0.15523040294647217,-0.06980662047863007,0.0,0.7742860913276672,0.5246450304985046,-0.02949167974293232,0.0,0.7604259848594666,0.3653591573238373,-0.04706697538495064,0.0,0.7494186162948608,0.2696113586425781,-0.05778591334819794,0.0,0.7393527626991272,0.1840704381465912,-0.06847651302814484,0.0,0.8455376625061035,0.5591203570365906,-0.047568682581186295,0.0,0.8360196352005005,0.43656647205352783,-0.06627680361270905,0.0,0.8277286291122437,0.35685765743255615,-0.07224277406930923,0.0,0.8182032108306885,0.28100207448005676,-0.07703009992837906,0.0
HELLO,0.8010818958282471,0.9287718534469604,6.977910516070551e-07,0.0,0.6729986071586609,0.9009236693382263,-0.04530191421508789,0.0,0.5787063241004944,0.792999804019928,-0.06329940259456635,0.0,0.5366189479827881,0.676688015460968,-0.0779384896159172,0.0,0.5049208998680115,0.5749642252922058,-0.08966905623674393,0.0,0.6379469633102417,0.5498780608177185,-0.013138176873326302,0.0,0.6265116930007935,0.39334607124328613,-0.039484038949012756,0.0,0.6272385120391846,0.2988990545272827,-0.06692628562450409,0.0,0.6312723159790039,0.21350720524787903,-0.08802692592144012,0.0,0.710318386554718,0.519328773021698,-0.016301659867167473,0.0,0.6952008008956909,0.346346914768219,-0.032016027718782425,0.0,0.6910421252250671,0.2416357696056366,-0.05123850703239441,0.0,0.6884708404541016,0.15370306372642517,-0.06815989315509796,0.0,0.7762264013290405,0.5245143175125122,-0.02865932695567608,0.0,0.7621101140975952,0.365256130695343,-0.04542461782693863,0.0,0.7510676383972168,0.26996272802352905,-0.05529128760099411,0.0,0.7413743734359741,0.18537172675132751,-0.06565771251916885,0.0,0.8469834327697754,0.5582123398780823,-0.04750136286020279,0.0,0.8365823030471802,0.4361489415168762,-0.06518981605768204,0.0,0.8277221322059631,0.356944739818573,-0.07001133263111115,0.0,0.8178464770317078,0.28173017501831055,-0.07424874603748322,0.0
HELLO,0.8025274872779846,0.9273844361305237,6.946810344743426e-07,0.0,0.6742485761642456,0.9016638994216919,-0.04717959091067314,0.0,0.5801867246627808,0.793492317199707,-0.06625450402498245,0.0,0.537767231464386,0.6766647100448608,-0.08164215087890625,0.0,0.5064775943756104,0.5735675096511841,-0.09392552077770233,0.0,0.6395158767700195,0.5490769743919373,-0.01589488424360752,0.0,0.628157377243042,0.39237555861473083,-0.04321342334151268,0.0,0.6299248337745667,0.29851311445236206,-0.07096654176712036,0.0,0.6354268193244934,0.2139296531677246,-0.09229676425457001,0.0,0.7117894887924194,0.518950343132019,-0.01831328123807907,0.0,0.6961049437522888,0.3463195562362671,-0.03520040959119797,0.0,0.6927402019500732,0.24237754940986633,-0.05463016778230667,0.0,0.6909563541412354,0.1542941927909851,-0.07160691171884537,0.0,0.7775323390960693,0.5250134468078613,-0.03005819395184517,0.0,0.7627233266830444,0.366444855928421,-0.04804517328739166,0.0,0.7515199184417725,0.2714363634586334,-0.05809113755822182,0.0,0.7420119643211365,0.1860010027885437,-0.06850611418485641,0.0,0.8485668301582336,0.5596338510513306,-0.04841072857379913,0.0,0.8374999761581421,0.4389679431915283,-0.06730493158102036,0.0,0.8277798891067505,0.3602379560470581,-0.07279472798109055,0.0,0.817247748374939,0.2845662236213684,-0.07745056599378586,0.0
HELLO,0.8013429641723633,0.9246360063552856,7.12939595359785e-07,0.0,0.674617350101471,0.8965327739715576,-0.04584380239248276,0.0,0.5795605778694153,0.7873398065567017,-0.06467682868242264,0.0,0.5377832055091858,0.671807050704956,-0.08003461360931396,0.0,0.5080957412719727,0.5709097981452942,-0.09255379438400269,0.0,0.6392619609832764,0.5454142093658447,-0.017303315922617912,0.0,0.6288362145423889,0.38854795694351196,-0.04574797675013542,0.0,0.6316453218460083,0.2936660349369049,-0.07415656000375748,0.0,0.6384004354476929,0.20950636267662048,-0.09547124058008194,0.0,0.7115551829338074,0.5154210329055786,-0.02029602788388729,0.0,0.6976073384284973,0.3420373499393463,-0.037529587745666504,0.0,0.6947346925735474,0.23668724298477173,-0.05710427090525627,0.0,0.6938404440879822,0.14853104948997498,-0.07398618012666702,0.0,0.7782406210899353,0.5207545757293701,-0.03231003135442734,0.0,0.7655145525932312,0.359943687915802,-0.05002744123339653,0.0,0.754915714263916,0.26417332887649536,-0.06002029404044151,0.0,0.7459602952003479,0.17976441979408264,-0.07016503810882568,0.0,0.8490453362464905,0.5553655624389648,-0.05078742280602455,0.0,0.8393220901489258,0.43296295404434204,-0.06943973898887634,0.0,0.8301301002502441,0.35221678018569946,-0.07458331435918808,0.0,0.8203770518302917,0.2759767472743988,-0.07873260974884033,0.0
HELLO,0.800961971282959,0.9243433475494385,6.944245569684426e-07,0.0,0.674682080745697,0.8947229385375977,-0.04672222211956978,0.0,0.5805660486221313,0.7864300012588501,-0.06562372297048569,0.0,0.5387276411056519,0.6701995134353638,-0.08073713630437851,0.0,0.5064326524734497,0.5678936243057251,-0.09290159493684769,0.0,0.6409905552864075,0.5440745949745178,-0.017141878604888916,0.0,0.6300055980682373,0.38696998357772827,-0.04450955241918564,0.0,0.6315871477127075,0.292272686958313,-0.07220418006181717,0.0,0.636808454990387,0.20729491114616394,-0.09325360506772995,0.0,0.7134688496589661,0.5141357779502869,-0.019459081813693047,0.0,0.6990823745727539,0.3407961130142212,-0.03587901592254639,0.0,0.6957219839096069,0.2360764443874359,-0.05516595393419266,0.0,0.6939669847488403,0.1481119692325592,-0.07199643552303314,0.0,0.7799813151359558,0.5197343230247498,-0.03086727485060692,0.0,0.7668871879577637,0.3600171208381653,-0.04820580780506134,0.0,0.7563479542732239,0.2642036974430084,-0.05853891745209694,0.0,0.7467479705810547,0.17891088128089905,-0.06905841082334518,0.0,0.8511152863502502,0.5540269613265991,-0.048773203045129776,0.0,0.8411701321601868,0.43211662769317627,-0.06710615754127502,0.0,0.8318760395050049,0.3525434732437134,-0.07251518219709396,0.0,0.8214178681373596,0.27687594294548035,-0.07698957622051239,0.0
HELLO,0.8042418360710144,0.9267596006393433,6.876928182464326e-07,0.0,0.6766337752342224,0.899980902671814,-0.04618839547038078,0.0,0.5815713405609131,0.7924185395240784,-0.0645086020231247,0.0,0.5383884906768799,0.6743200421333313,-0.07917972654104233,0.0,0.5057230591773987,0.5699896812438965,-0.09069626778364182,0.0,0.6415820717811584,0.5456528663635254,-0.01402521226555109,0.0,0.6315903663635254,0.3889220654964447,-0.040000446140766144,0.0,0.633924663066864,0.2959658205509186,-0.06710459291934967,0.0,0.6397307515144348,0.21179744601249695,-0.08816330879926682,0.0,0.7134220004081726,0.5154610276222229,-0.016721848398447037,0.0,0.6988745927810669,0.3422834575176239,-0.032431453466415405,0.0,0.6952674984931946,0.23834839463233948,-0.05165768414735794,0.0,0.6927391886711121,0.15093129873275757,-0.06860502064228058,0.0,0.7789244651794434,0.5215640664100647,-0.028641067445278168,0.0,0.7650741934776306,0.36299872398376465,-0.045651230961084366,0.0,0.7543984651565552,0.2685093283653259,-0.056072019040584564,0.0,0.7444636225700378,0.1834789216518402,-0.0669352263212204,0.0,0.8502623438835144,0.5564854741096497,-0.04707550257444382,0.0,0.840168297290802,0.435297429561615,-0.06523919850587845,0.0,0.8319859504699707,0.3575764000415802,-0.07083418220281601,0.0,0.8223235607147217,0.28297159075737,-0.0756642147898674,0.0
HELLO,0.8029652237892151,0.9295206069946289,6.909419880685164e-07,0.0,0.674576997756958,0.9015312194824219,-0.044636644423007965,0.0,0.5801801681518555,0.7913141846656799,-0.06174829229712486,0.0,0.5381519198417664,0.6727721095085144,-0.0756421834230423,0.0,0.5076050758361816,0.5691446661949158,-0.0862530767917633,0.0,0.6415140628814697,0.5457951426506042,-0.010210740379989147,0.0,0.6308510899543762,0.3890841007232666,-0.035340212285518646,0.0,0.6332563757896423,0.2959483563899994,-0.062249086797237396,0.0,0.6391196846961975,0.21166253089904785,-0.0832173302769661,0.0,0.7135396003723145,0.5161429047584534,-0.013516603037714958,0.0,0.6984986066818237,0.3431876301765442,-0.028127767145633698,0.0,0.695034921169281,0.23875582218170166,-0.046893663704395294,0.0,0.6925973892211914,0.15044459700584412,-0.06363329291343689,0.0,0.778862476348877,0.5225569009780884,-0.026135588064789772,0.0,0.7646864652633667,0.3636075556278229,-0.042074065655469894,0.0,0.7534224987030029,0.2686717212200165,-0.05135834217071533,0.0,0.7435911297798157,0.1836020052433014,-0.06155678257346153,0.0,0.8500880599021912,0.5575218796730042,-0.04532676190137863,0.0,0.8398333787918091,0.43645215034484863,-0.06229449808597565,0.0,0.8313688635826111,0.35844576358795166,-0.0666709765791893,0.0,0.8220027089118958,0.2836248576641083,-0.07075101882219315,0.0
HELLO,0.8051002621650696,0.9204555749893188,7.018207384135167e-07,0.0,0.6778899431228638,0.8928705453872681,-0.047248050570487976,0.0,0.5826895236968994,0.7861717939376831,-0.0669299066066742,0.0,0.5408346056938171,0.6692272424697876,-0.08287324756383896,0.0,0.5085746049880981,0.5677846670150757,-0.09597419947385788,0.0,0.64351487159729,0.5443927645683289,-0.01878957636654377,0.0,0.6330564618110657,0.3870275616645813,-0.046668391674757004,0.0,0.6344188451766968,0.29200097918510437,-0.07464857399463654,0.0,0.6391419768333435,0.2063908576965332,-0.09595295786857605,0.0,0.7157478332519531,0.5142550468444824,-0.021212993189692497,0.0,0.7019801735877991,0.3401690125465393,-0.03799039125442505,0.0,0.6988685131072998,0.23534196615219116,-0.05735984817147255,0.0,0.6972499489784241,0.14673998951911926,-0.07446900010108948,0.0,0.781810998916626,0.5197669863700867,-0.03269876912236214,0.0,0.7694939374923706,0.36054274439811707,-0.049989067018032074,0.0,0.7593710422515869,0.2652110159397125,-0.059922512620687485,0.0,0.7503702640533447,0.18045851588249207,-0.07042346894741058,0.0,0.8527605533599854,0.5540275573730469,-0.05077458173036575,0.0,0.8435620069503784,0.4325481951236725,-0.06884869188070297,0.0,0.835092306137085,0.35302266478538513,-0.07378912717103958,0.0,0.8255895376205444,0.27780821919441223,-0.07814706116914749,0.0
HELLO,0.8032100200653076,0.9198803901672363,6.917484824953135e-07,0.0,0.6762965321540833,0.8914735317230225,-0.04519745334982872,0.0,0.5829847455024719,0.7811400890350342,-0.06291744112968445,0.0,0.5431132316589355,0.6646474599838257,-0.0771627202630043,0.0,0.5102123022079468,0.5645014047622681,-0.08882968872785568,0.0,0.6436126828193665,0.5419080257415771,-0.016446832567453384,0.0,0.6330336332321167,0.3857058882713318,-0.043659672141075134,0.0,0.6351251602172852,0.29145529866218567,-0.07134781777858734,0.0,0.6405332684516907,0.20668071508407593,-0.09246177971363068,0.0,0.715883731842041,0.5119574069976807,-0.01954946294426918,0.0,0.7020542621612549,0.33942073583602905,-0.035978615283966064,0.0,0.6989632248878479,0.23469603061676025,-0.055692870169878006,0.0,0.6971326470375061,0.14642468094825745,-0.07296384871006012,0.0,0.7820359468460083,0.5177582502365112,-0.03155679628252983,0.0,0.7695026397705078,0.35924625396728516,-0.049036405980587006,0.0,0.7587985992431641,0.26415330171585083,-0.05980163812637329,0.0,0.7488859295845032,0.17941835522651672,-0.07070416212081909,0.0,0.8524937629699707,0.552067756652832,-0.04990445077419281,0.0,0.8432236313819885,0.43048620223999023,-0.0684538409113884,0.0,0.8345445394515991,0.3505294620990753,-0.0741257518529892,0.0,0.8246905207633972,0.2743348777294159,-0.0788806676864624,0.0
HELLO,0.8035099506378174,0.9187753200531006,6.900157245581795e-07,0.0,0.6772635579109192,0.89246666431427,-0.04670111835002899,0.0,0.5833553671836853,0.7840012907981873,-0.06514516472816467,0.0,0.5431397557258606,0.6670118570327759,-0.0797443613409996,0.0,0.5084460973739624,0.5653474926948547,-0.09164772927761078,0.0,0.6441999077796936,0.5409408211708069,-0.017663411796092987,0.0,0.6334185600280762,0.3853088617324829,-0.044662956148386,0.0,0.6353675127029419,0.29141557216644287,-0.07225365191698074,0.0,0.6407372951507568,0.20655220746994019,-0.0934436023235321,0.0,0.7165066003799438,0.5111749768257141,-0.02009093016386032,0.0,0.7021471858024597,0.33877646923065186,-0.036400146782398224,0.0,0.6987161636352539,0.23435431718826294,-0.056092243641614914,0.0,0.6965799927711487,0.14651185274124146,-0.07344771176576614,0.0,0.7825591564178467,0.5176416635513306,-0.031537238508462906,0.0,0.7692537307739258,0.36001670360565186,-0.04905831813812256,0.0,0.7581493258476257,0.26502856612205505,-0.0602191761136055,0.0,0.7477896809577942,0.1798233687877655,-0.07152535766363144,0.0,0.8535116910934448,0.5524091720581055,-0.04942983016371727,0.0,0.8438172340393066,0.4312824606895447,-0.06826045364141464,0.0,0.8352866172790527,0.3521055281162262,-0.07451503723859787,0.0,0.8254590630531311,0.2763245105743408,-0.07976136356592178,0.0
HELLO,0.8062450289726257,0.9206932187080383,6.890244321766659e-07,0.0,0.6796501874923706,0.892910361289978,-0.04483093321323395,0.0,0.584378182888031,0.7815759181976318,-0.06206172704696655,0.0,0.5424573421478271,0.6647948622703552,-0.07574319839477539,0.0,0.5100829601287842,0.5635195970535278,-0.08659546077251434,0.0,0.644271194934845,0.5384273529052734,-0.014993238262832165,0.0,0.6345722675323486,0.3819636106491089,-0.040705617517232895,0.0,0.6368630528450012,0.28782644867897034,-0.06737864017486572,0.0,0.6422863602638245,0.20451581478118896,-0.08790601044893265,0.0,0.716732919216156,0.5088085532188416,-0.017965219914913177,0.0,0.7028124332427979,0.33603817224502563,-0.033227935433387756,0.0,0.6995897889137268,0.23137271404266357,-0.05202040821313858,0.0,0.6976433396339417,0.14477947354316711,-0.06847157329320908,0.0,0.7833173274993896,0.5151287317276001,-0.029841339215636253,0.0,0.7699645757675171,0.3558061420917511,-0.046478044241666794,0.0,0.7593435049057007,0.25968092679977417,-0.057140134274959564,0.0,0.7496011853218079,0.17421522736549377,-0.06795152276754379,0.0,0.853946328163147,0.5503344535827637,-0.04800571873784065,0.0,0.8443387746810913,0.4277600646018982,-0.06626226007938385,0.0,0.8359585404396057,0.34760338068008423,-0.07208116352558136,0.0,0.826842188835144,0.27137166261672974,-0.07683749496936798,0.0
HELLO,0.8060483932495117,0.922924280166626,6.856998311377538e-07,0.0,0.6788480281829834,0.8941512107849121,-0.044149480760097504,0.0,0.5840787291526794,0.7818095088005066,-0.06081545725464821,0.0,0.5426480174064636,0.6649407744407654,-0.07414838671684265,0.0,0.5101643800735474,0.5636879205703735,-0.08457627892494202,0.0,0.6446139812469482,0.5386431217193604,-0.012667987495660782,0.0,0.6349366307258606,0.38154861330986023,-0.037711821496486664,0.0,0.6373422145843506,0.2874614894390106,-0.06409243494272232,0.0,0.642791748046875,0.20384123921394348,-0.0845596045255661,0.0,0.7172277569770813,0.5093652009963989,-0.0159754678606987,0.0,0.7032083868980408,0.33611756563186646,-0.030586453154683113,0.0,0.7001237869262695,0.23153164982795715,-0.04904795438051224,0.0,0.6979631781578064,0.14471223950386047,-0.06541698426008224,0.0,0.783506453037262,0.5159215927124023,-0.02831668220460415,0.0,0.7694569230079651,0.35656923055648804,-0.044375672936439514,0.0,0.7584309577941895,0.2604709565639496,-0.05450788885354996,0.0,0.7483921647071838,0.17468050122261047,-0.06517995148897171,0.0,0.8542609214782715,0.5510320663452148,-0.04699776694178581,0.0,0.8444007635116577,0.42924433946609497,-0.06463093310594559,0.0,0.8358610272407532,0.3498952388763428,-0.06993500888347626,0.0,0.8265317678451538,0.2740458548069,-0.07453779131174088,0.0
HELLO,0.8060227632522583,0.9228198528289795,6.983185585340834e-07,0.0,0.6779557466506958,0.893776535987854,-0.046503715217113495,0.0,0.5834091305732727,0.7836918234825134,-0.06535245478153229,0.0,0.5412417054176331,0.6667554378509521,-0.08062198013067245,0.0,0.5096205472946167,0.5634554624557495,-0.09282609820365906,0.0,0.6460900902748108,0.5409802198410034,-0.016080347821116447,0.0,0.6357088685035706,0.3831375539302826,-0.043083518743515015,0.0,0.637802243232727,0.28906726837158203,-0.07055900245904922,0.0,0.6430671215057373,0.20433351397514343,-0.09169957786798477,0.0,0.7187376618385315,0.5114718675613403,-0.018984897062182426,0.0,0.7045562267303467,0.3371237516403198,-0.0351000651717186,0.0,0.7016221284866333,0.23215723037719727,-0.05409562587738037,0.0,0.6997303366661072,0.14435473084449768,-0.07091674953699112,0.0,0.7848821878433228,0.5183168649673462,-0.031110752373933792,0.0,0.7712391018867493,0.35857847332954407,-0.04813506454229355,0.0,0.7602819800376892,0.2630576491355896,-0.05801960453391075,0.0,0.7502532601356506,0.1779707372188568,-0.06862582266330719,0.0,0.8559876680374146,0.5541882514953613,-0.0498531274497509,0.0,0.8468154668807983,0.43328893184661865,-0.06804247200489044,0.0,0.8380078077316284,0.35525450110435486,-0.07324158400297165,0.0,0.8276898264884949,0.281315416097641,-0.07786977291107178,0.0
HELLO,0.8068107962608337,0.9209612607955933,6.925037610017171e-07,0.0,0.677575409412384,0.8902562856674194,-0.045166805386543274,0.0,0.5838296413421631,0.779490053653717,-0.06260690838098526,0.0,0.5432456135749817,0.6615481972694397,-0.07650917768478394,0.0,0.5122097730636597,0.5592785477638245,-0.08747496455907822,0.0,0.6466062664985657,0.5395293831825256,-0.013954473659396172,0.0,0.6368932127952576,0.3818727433681488,-0.03953871876001358,0.0,0.6391885876655579,0.28664523363113403,-0.06640146672725677,0.0,0.6444072723388672,0.20085394382476807,-0.08714243769645691,0.0,0.7198235988616943,0.5099525451660156,-0.016814516857266426,0.0,0.7069025039672852,0.33558574318885803,-0.031625766307115555,0.0,0.7039527297019958,0.2307663857936859,-0.05050685256719589,0.0,0.7019934058189392,0.14267313480377197,-0.06730598211288452,0.0,0.7861927151679993,0.5167019963264465,-0.028670763596892357,0.0,0.7744125127792358,0.356160432100296,-0.044827841222286224,0.0,0.7639148235321045,0.2605265974998474,-0.05488831177353859,0.0,0.7542856335639954,0.1754719614982605,-0.06550987809896469,0.0,0.8573769330978394,0.5522321462631226,-0.04690646007657051,0.0,0.8483756184577942,0.4298771619796753,-0.06427345424890518,0.0,0.8396618962287903,0.3505462110042572,-0.069071926176548,0.0,0.829723060131073,0.2749660313129425,-0.07335859537124634,0.0
HELLO,0.8102442622184753,0.9226014614105225,6.981199476285838e-07,0.0,0.6804096698760986,0.8949745297431946,-0.04559826850891113,0.0,0.585465669631958,0.7841554880142212,-0.06271286308765411,0.0,0.5439025163650513,0.6656913161277771,-0.07626384496688843,0.0,0.5099676847457886,0.5636383295059204,-0.08674021065235138,0.0,0.6467137336730957,0.53840172290802,-0.012600133195519447,0.0,0.6374967098236084,0.38145145773887634,-0.037356045097112656,0.0,0.6401321887969971,0.28779855370521545,-0.06382741779088974,0.0,0.6457453370094299,0.20432913303375244,-0.08446236699819565,0.0,0.7197155356407166,0.5088995099067688,-0.01530321966856718,0.0,0.7060701251029968,0.33552780747413635,-0.029743829742074013,0.0,0.7034898400306702,0.23106664419174194,-0.04839305952191353,0.0,0.702043354511261,0.1444109082221985,-0.06495825946331024,0.0,0.7859978675842285,0.5156031847000122,-0.02724653296172619,0.0,0.7729595899581909,0.3568716049194336,-0.04309050738811493,0.0,0.7626372575759888,0.2620231807231903,-0.05320896580815315,0.0,0.7532520294189453,0.17773520946502686,-0.06393463164567947,0.0,0.8568202257156372,0.550860583782196,-0.045730188488960266,0.0,0.8468111157417297,0.4294794499874115,-0.06295452266931534,0.0,0.8384337425231934,0.3510575294494629,-0.06809171289205551,0.0,0.8292326927185059,0.2765113115310669,-0.07264594733715057,0.0
HELLO,0.808035135269165,0.9231535196304321,6.921891895217414e-07,0.0,0.6785025596618652,0.8940178155899048,-0.04484206810593605,0.0,0.5832428932189941,0.782089114189148,-0.061762720346450806,0.0,0.5418514013290405,0.6632552742958069,-0.0752757266163826,0.0,0.5116131901741028,0.5607105493545532,-0.0856429934501648,0.0,0.6464101672172546,0.5394512414932251,-0.011828860267996788,0.0,0.6369626522064209,0.3812052607536316,-0.03662450984120369,0.0,0.6400233507156372,0.28735458850860596,-0.06309820711612701,0.0,0.6459745168685913,0.20279470086097717,-0.0838284119963646,0.0,0.7193477749824524,0.5099591612815857,-0.014895725063979626,0.0,0.7058035731315613,0.33550119400024414,-0.029241511598229408,0.0,0.7033063173294067,0.23091474175453186,-0.047659702599048615,0.0,0.7015514373779297,0.14313799142837524,-0.06417661160230637,0.0,0.7853540778160095,0.5169123411178589,-0.027152134105563164,0.0,0.7722511887550354,0.3558809757232666,-0.04305005446076393,0.0,0.7620661854743958,0.25984111428260803,-0.0524580143392086,0.0,0.7531610131263733,0.17416101694107056,-0.06271640211343765,0.0,0.8565642237663269,0.5521769523620605,-0.04590897634625435,0.0,0.8466309905052185,0.4294097423553467,-0.06333892792463303,0.0,0.8377910852432251,0.34968847036361694,-0.06808902323246002,0.0,0.8282465934753418,0.2734203040599823,-0.07239796966314316,0.0
HELLO,0.8062430620193481,0.9203275442123413,7.020279895186832e-07,0.0,0.6779282093048096,0.8905510902404785,-0.04635174199938774,0.0,0.5838838815689087,0.7803142070770264,-0.064454086124897,0.0,0.5432280898094177,0.663173258304596,-0.07887093722820282,0.0,0.5121283531188965,0.5605984330177307,-0.09019378572702408,0.0,0.6460069417953491,0.5391947031021118,-0.014772439375519753,0.0,0.6361366510391235,0.3823006749153137,-0.0409589521586895,0.0,0.6389921307563782,0.2879294157028198,-0.06809213757514954,0.0,0.6454237699508667,0.20253998041152954,-0.08901002258062363,0.0,0.7193934321403503,0.5097938776016235,-0.017290949821472168,0.0,0.7059366106987,0.3363913893699646,-0.03257628530263901,0.0,0.7036669850349426,0.2318263053894043,-0.05140623077750206,0.0,0.7027719616889954,0.14364898204803467,-0.06818128377199173,0.0,0.7857425212860107,0.5166301727294922,-0.02904757484793663,0.0,0.7735888957977295,0.357419490814209,-0.045618195086717606,0.0,0.7635077834129333,0.2619514465332031,-0.05541640520095825,0.0,0.7547141909599304,0.17662838101387024,-0.0658477172255516,0.0,0.8567222356796265,0.5522865653038025,-0.04737933725118637,0.0,0.8474928140640259,0.4310929775238037,-0.06514160335063934,0.0,0.8389379978179932,0.3521505892276764,-0.06999222189188004,0.0,0.829498291015625,0.27674001455307007,-0.07432009279727936,0.0
HELLO,0.804933488368988,0.9199764728546143,7.06090247604152e-07,0.0,0.6799446940422058,0.8902497291564941,-0.047592051327228546,0.0,0.5867089033126831,0.7807039022445679,-0.06719710677862167,0.0,0.5448143482208252,0.6650081276893616,-0.0828833281993866,0.0,0.5110247135162354,0.5624022483825684,-0.09547699987888336,0.0,0.64682537317276,0.5357663631439209,-0.01786745712161064,0.0,0.6368715167045593,0.3797784149646759,-0.04546413943171501,0.0,0.6396272778511047,0.28593266010284424,-0.07349276542663574,0.0,0.6463841199874878,0.20152318477630615,-0.09494340419769287,0.0,0.7189856767654419,0.5070835947990417,-0.02022857777774334,0.0,0.7046255469322205,0.3348110020160675,-0.03714168816804886,0.0,0.7020626068115234,0.23015788197517395,-0.05687447637319565,0.0,0.7014368772506714,0.14223986864089966,-0.07403498888015747,0.0,0.785200834274292,0.5145387649536133,-0.03177410736680031,0.0,0.7719714641571045,0.3560416102409363,-0.04970725253224373,0.0,0.7622807621955872,0.26045799255371094,-0.060320448130369186,0.0,0.7538829445838928,0.1747065782546997,-0.07107521593570709,0.0,0.8562018871307373,0.5510730147361755,-0.04990916699171066,0.0,0.846936821937561,0.42964792251586914,-0.06900159269571304,0.0,0.8390105962753296,0.3501324951648712,-0.07483331114053726,0.0,0.8300979137420654,0.27422165870666504,-0.07958652079105377,0.0
HELLO,0.8054462671279907,0.9195258617401123,6.765663442820369e-07,0.0,0.6790202856063843,0.889143705368042,-0.04507836699485779,0.0,0.5855457782745361,0.779755711555481,-0.06292449682950974,0.0,0.5439211130142212,0.6625211238861084,-0.07723381370306015,0.0,0.5093997120857239,0.5602734088897705,-0.08850365877151489,0.0,0.6465957164764404,0.5374499559402466,-0.01413780264556408,0.0,0.6375470161437988,0.3816162645816803,-0.039693139493465424,0.0,0.6397179961204529,0.2882079482078552,-0.06627173721790314,0.0,0.6451584100723267,0.20392262935638428,-0.08692904561758041,0.0,0.718367338180542,0.5083480477333069,-0.01699405163526535,0.0,0.7048760056495667,0.33590325713157654,-0.03226357325911522,0.0,0.7022721171379089,0.2327943742275238,-0.05075959861278534,0.0,0.7003268599510193,0.14635959267616272,-0.06717019528150558,0.0,0.7838730216026306,0.5153907537460327,-0.028872039169073105,0.0,0.7709583640098572,0.35776287317276,-0.04532682150602341,0.0,0.761061429977417,0.2634086012840271,-0.055219221860170364,0.0,0.7513962984085083,0.1793460249900818,-0.06567711383104324,0.0,0.8550681471824646,0.5511460304260254,-0.04715123772621155,0.0,0.8457890152931213,0.42989522218704224,-0.06467967480421066,0.0,0.8377232551574707,0.3518857955932617,-0.06974726170301437,0.0,0.8279112577438354,0.27804169058799744,-0.07420719414949417,0.0
